Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No
6701,36.03521,-83.950249,345,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2013,111,2456404,-9999,25,-9999
8418,32.363758,-94.873947,108,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2013,48,2456341,-9999,4,-9999,1,2013,96,2456389,-9999,4,-9999
8418,32.363758,-94.873947,108,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2013,77,2456370,-9999,5,-9999,1,2013,96,2456389,-9999,4,-9999
9086,37.381329,-80.088806,613,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2013,107,2456400,-9999,8,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
9086,37.381329,-80.088806,613,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2013,107,2456400,-9999,8,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2013,93,2456386,-9999,7,-9999,1,2013,106,2456399,-9999,5,-9999
9343,35.642799,-83.695915,423,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2013,99,2456392,-9999,6,-9999,1,2013,121,2456414,-9999,6,-9999
9592,37.525387,-84.99855,258,KY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2013,82,2456375,-9999,7,-9999,1,2013,123,2456416,-9999,1,-9999
9592,37.525387,-84.99855,258,KY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2013,123,2456416,-9999,1,-9999
9860,35.179035,-97.446968,332,OK,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2013,83,2456376,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
9860,35.179035,-97.446968,332,OK,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2013,83,2456376,-9999,9,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
10408,32.232498,-95.165802,110,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2013,92,2456385,-9999,12,-9999
10408,32.232498,-95.165802,110,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2013,92,2456385,-9999,12,-9999
17169,42.294979,-71.303253,38,MA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2013,121,2456414,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
3,35.879211,-84.172203,284,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,80,2456738,-9999,5,-9999,1,2014,117,2456775,-9999,5,-9999
3,35.879211,-84.172203,284,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,96,2456754,-9999,11,-9999,1,2014,117,2456775,-9999,5,-9999
6,43.040955,-76.212914,163,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,114,2456772,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
6,43.040955,-76.212914,163,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,135,2456793,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
459,36.524502,-92.751999,234,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2014,76,2456734,0,4,0,0,-9999,-9999,-9999,-9999,-9999,-9999
459,36.524502,-92.751999,234,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2014,101,2456759,1,2.3333333333333,0.66666666666667,0,-9999,-9999,-9999,-9999,-9999,-9999
1007,39.955685,-74.874466,13,NJ,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2014,121,2456779,-9999,28,-9999
1007,39.955685,-74.874466,13,NJ,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2014,121,2456779,-9999,28,-9999
1624,40.75375,-73.885437,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,87,2456745,-9999,8,-9999,1,2014,134,2456792,-9999,1,-9999
1624,40.75375,-73.885437,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,115,2456773,-9999,1,-9999,1,2014,136,2456794,-9999,3,-9999
2335,31.969622,-98.886833,546,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,75,2456733,-9999,7,-9999,2,2014,101,2456759,2,7.5,3.5
2335,31.969622,-98.886833,546,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2014,89,2456747,3,3.5,0.5,2,2014,101,2456759,2,7.5,3.5
2623,40.710339,-81.885284,329,OH,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,126,2456784,-9999,14,-9999,1,2014,130,2456788,-9999,8,-9999
2623,40.710339,-81.885284,329,OH,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,130,2456788,-9999,9,-9999,1,2014,130,2456788,-9999,8,-9999
2772,36.440838,-84.323586,383,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,87,2456745,-9999,9,-9999,1,2014,122,2456780,-9999,3,-9999
2772,36.440838,-84.323586,383,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,101,2456759,-9999,1,-9999,1,2014,126,2456784,-9999,1,-9999
5173,35.996983,-83.889839,309,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,78,2456736,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
5343,38.377724,-78.96431,363,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,102,2456760,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
5523,43.692337,-70.270424,32,ME,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,135,2456793,-9999,11,-9999,1,2014,156,2456814,-9999,4,-9999
5523,43.692337,-70.270424,32,ME,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,135,2456793,-9999,11,-9999,1,2014,156,2456814,-9999,4,-9999
8253,40.672852,-111.969254,1331,UT,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2014,108,2456766,-9999,5,-9999
8253,40.672852,-111.969254,1331,UT,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,108,2456766,-9999,7,-9999,1,2014,113,2456771,-9999,10,-9999
8418,32.363758,-94.873947,108,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2014,82,2456740,0,3,0,2,2014,99,2456757,7,4,0
8418,32.363758,-94.873947,108,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2014,84,2456742,1.5,3,0,2,2014,99,2456757,7,4,0
9077,40.712879,-73.599998,21,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2014,254,2456912,-9999,5,-9999
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,91,2456749,-9999,7,-9999,1,2014,113,2456771,-9999,12,-9999
9343,35.642799,-83.695915,423,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,99,2456757,-9999,5,-9999,1,2014,111,2456769,-9999,11,-9999
9813,29.765047,-95.452187,17,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2014,67,2456725,-9999,15,-9999
9813,29.765047,-95.452187,17,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2014,67,2456725,-9999,15,-9999
9860,35.179035,-97.446968,332,OK,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2014,91,2456749,0,5.5,1.5,0,-9999,-9999,-9999,-9999,-9999,-9999
9860,35.179035,-97.446968,332,OK,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,98,2456756,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
10122,40.323967,-75.104736,128,PA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,111,2456769,-9999,13,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
16259,35.533974,-82.664558,675,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,86,2456744,-9999,6,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
16259,35.533974,-82.664558,675,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,101,2456759,-9999,15,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
16608,37.254868,-79.986374,321,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2014,107,2456765,0,14,0,0,-9999,-9999,-9999,-9999,-9999,-9999
16637,37.254807,-79.963844,299,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,94,2456752,-9999,3,-9999,1,2014,114,2456772,-9999,8,-9999
16637,37.254807,-79.963844,299,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,101,2456759,-9999,3,-9999,1,2014,114,2456772,-9999,8,-9999
16645,37.189873,-80.088455,492,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2014,122,2456780,-9999,20,-9999
16645,37.189873,-80.088455,492,VA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,102,2456760,-9999,4,-9999,1,2014,122,2456780,-9999,20,-9999
17169,42.294979,-71.303253,38,MA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,114,2456772,-9999,16,-9999,1,2014,129,2456787,-9999,5,-9999
17169,42.294979,-71.303253,38,MA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,129,2456787,-9999,4,-9999,1,2014,129,2456787,-9999,5,-9999
17685,37.229572,-80.41394,631,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,104,2456762,-9999,5,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18268,38.455536,-122.722595,45,CA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2014,212,2456870,-9999,7,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
18269,38.456081,-122.720764,45,CA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2014,183,2456841,-9999,6,-9999,1,2014,196,2456854,-9999,7,-9999
19165,35.485004,-82.534576,663,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2014,297,2456955,-9999,6,-9999
3,35.879211,-84.172203,284,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,81,2457104,-9999,3,-9999,1,2015,106,2457129,-9999,6,-9999
3,35.879211,-84.172203,284,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,90,2457113,-9999,3,-9999,1,2015,106,2457129,-9999,6,-9999
459,36.524502,-92.751999,234,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2015,84,2457107,0,8,0,0,-9999,-9999,-9999,-9999,-9999,-9999
1248,38.762318,-90.498421,153,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2015,101,2457124,-9999,3,-9999
1624,40.75375,-73.885437,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,70,2457093,-9999,6,-9999,1,2015,134,2457157,-9999,6,-9999
1624,40.75375,-73.885437,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,110,2457133,-9999,3,-9999,1,2015,127,2457150,-9999,4,-9999
2772,36.440838,-84.323586,383,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,88,2457111,-9999,1,-9999,1,2015,116,2457139,-9999,1,-9999
2772,36.440838,-84.323586,383,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,99,2457122,-9999,1,-9999,1,2015,116,2457139,-9999,1,-9999
5523,43.692337,-70.270424,32,ME,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,129,2457152,-9999,1,-9999,1,2015,146,2457169,-9999,16,-9999
5523,43.692337,-70.270424,32,ME,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,129,2457152,-9999,1,-9999,1,2015,146,2457169,-9999,16,-9999
6701,36.03521,-83.950249,345,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,83,2457106,-9999,16,-9999,1,2015,103,2457126,-9999,6,-9999
6701,36.03521,-83.950249,345,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,95,2457118,-9999,7,-9999,1,2015,103,2457126,-9999,6,-9999
8253,40.672852,-111.969254,1331,UT,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,120,2457143,-9999,12,-9999,1,2015,95,2457118,-9999,13,-9999
8253,40.672852,-111.969254,1331,UT,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,95,2457118,-9999,14,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
8418,32.363758,-94.873947,108,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2015,83,2457106,1.5,3.5,0.5,2,2015,95,2457118,0,3,0
8418,32.363758,-94.873947,108,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2015,83,2457106,1.5,3.5,0.5,2,2015,95,2457118,0,3,0
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,124,2457147,-9999,5,-9999,1,2015,124,2457147,-9999,2,-9999
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,124,2457147,-9999,5,-9999,1,2015,124,2457147,-9999,2,-9999
9860,35.179035,-97.446968,332,OK,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,85,2457108,-9999,5,-9999,1,2015,92,2457115,-9999,7,-9999
9860,35.179035,-97.446968,332,OK,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,92,2457115,-9999,7,-9999,1,2015,92,2457115,-9999,7,-9999
10122,40.323967,-75.104736,128,PA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,123,2457146,-9999,5,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
11154,38.799816,-94.690666,279,KS,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2015,88,2457111,3.5,10.5,3.5,1,2015,112,2457135,-9999,7,-9999
11154,38.799816,-94.690666,279,KS,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2015,95,2457118,3.5,7,0,1,2015,112,2457135,-9999,7,-9999
12249,42.518417,-76.556999,175,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2015,141,2457164,-9999,6,-9999
12249,42.518417,-76.556999,175,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,141,2457164,-9999,9,-9999,1,2015,141,2457164,-9999,6,-9999
16374,37.835827,-122.25074,56,CA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,265,2457288,-9999,4,-9999,1,2015,328,2457351,-9999,4,-9999
16374,37.835827,-122.25074,56,CA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,265,2457288,-9999,4,-9999,1,2015,265,2457288,-9999,2,-9999
17583,40.892975,-74.007751,46,NJ,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,111,2457134,-9999,5,-9999,1,2015,118,2457141,-9999,9,-9999
17583,40.892975,-74.007751,46,NJ,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,118,2457141,-9999,7,-9999,1,2015,127,2457150,-9999,8,-9999
18537,40.86404,-73.878288,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,114,2457137,-9999,7,-9999,1,2015,120,2457143,-9999,8,-9999
18537,40.86404,-73.878288,28,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,128,2457151,-9999,8,-9999,1,2015,135,2457158,-9999,13,-9999
18867,38.216927,-85.762497,138,KY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,301,2457324,-9999,2,-9999,1,2015,301,2457324,-9999,2,-9999
19211,35.353306,-83.195366,647,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,92,2457115,-9999,9,-9999,2,2015,291,2457314,4,10.5,2.5
19211,35.353306,-83.195366,647,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,328,2457351,-9999,20,-9999,1,2015,287,2457310,-9999,8,-9999
19380,35.811588,-78.713982,129,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,61,2457084,-9999,21,-9999,1,2015,344,2457367,-9999,2,-9999
19380,35.811588,-78.713982,129,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,61,2457084,-9999,21,-9999,1,2015,255,2457278,-9999,19,-9999
19799,30.465828,-84.178207,14,FL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,69,2457092,-9999,2,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
19799,30.465828,-84.178207,14,FL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,69,2457092,-9999,2,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
19925,36.424603,-95.525764,222,OK,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2015,113,2457136,-9999,6,-9999
19925,36.424603,-95.525764,222,OK,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,92,2457115,-9999,3,-9999,1,2015,113,2457136,-9999,6,-9999
20057,42.183475,-88.053925,239,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,109,2457132,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20057,42.183475,-88.053925,239,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,110,2457133,-9999,1,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20084,38.91819,-77.198143,106,VA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,102,2457125,-9999,18,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20262,38.942104,-76.965233,23,MD,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,109,2457132,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20687,41.891636,-87.616814,178,IL,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2015,64,2457087,-9999,5,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20687,41.891636,-87.616814,178,IL,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2015,102,2457125,-9999,4,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999
20724,43.43008,-89.733604,331,WI,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2015,131,2457154,-9999,18,-9999
20724,43.43008,-89.733604,331,WI,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2015,131,2457154,-9999,18,-9999
22017,35.497227,-82.608856,673,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,2,2015,105,2457128,0,8,0
459,36.524502,-92.751999,234,MO,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2016,69,2457457,1.6666666666667,5.3333333333333,0.33333333333333,1,2016,98,2457486,-9999,7,-9999
459,36.524502,-92.751999,234,MO,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2016,87,2457475,2.6666666666667,11.333333333333,1.6666666666667,1,2016,105,2457493,-9999,5,-9999
1624,40.75375,-73.885437,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2016,55,2457443,-9999,5,-9999,1,2016,125,2457513,-9999,4,-9999
1624,40.75375,-73.885437,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2016,64,2457452,-9999,6,-9999,1,2016,121,2457509,-9999,4,-9999
2772,36.440838,-84.323586,383,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2016,74,2457462,-9999,1,-9999,1,2016,112,2457500,-9999,2,-9999
2772,36.440838,-84.323586,383,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2016,88,2457476,-9999,1,-9999,1,2016,112,2457500,-9999,2,-9999
5523,43.692337,-70.270424,32,ME,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2016,126,2457514,-9999,2,-9999,1,2016,149,2457537,-9999,3,-9999
5523,43.692337,-70.270424,32,ME,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2016,138,2457526,-9999,5,-9999,1,2016,149,2457537,-9999,3,-9999
8253,40.672852,-111.969254,1331,UT,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2016,129,2457517,-9999,7,-9999
8253,40.672852,-111.969254,1331,UT,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2016,104,2457492,-9999,4,-9999,1,2016,129,2457517,-9999,7,-9999
8418,32.363758,-94.873947,108,TX,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,2,2016,52,2457440,0,4,0,2,2016,80,2457468,3.5,4,0
8418,32.363758,-94.873947,108,TX,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2016,57,2457445,2,3.5,0.5,2,2016,80,2457468,3.5,4,0
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2016,77,2457465,-9999,10,-9999,1,2016,258,2457646,-9999,7,-9999
9341,35.639874,-83.687721,444,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2016,77,2457465,-9999,10,-9999,1,2016,96,2457484,-9999,9,-9999
9343,35.642799,-83.695915,423,TN,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2016,74,2457462,-9999,14,-9999,1,2016,98,2457486,-9999,12,-9999
9343,35.642799,-83.695915,423,TN,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2016,74,2457462,-9999,14,-9999,1,2016,98,2457486,-9999,12,-9999
12249,42.518417,-76.556999,175,NY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,1,2016,140,2457528,-9999,14,-9999,1,2016,170,2457558,-9999,23,-9999
12249,42.518417,-76.556999,175,NY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,1,2016,140,2457528,-9999,14,-9999,1,2016,170,2457558,-9999,23,-9999
17405,35.273144,-82.453087,683,NC,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2016,105,2457493,-9999,14,-9999
17405,35.273144,-82.453087,683,NC,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2016,105,2457493,-9999,14,-9999
17468,34.591991,-84.208107,929,GA,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999,-9999,-9999,1,2016,99,2457487,-9999,12,-9999
17468,34.591991,-84.208107,929,GA,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,2,2016,95,2457483,0,11,0,1,2016,99,2457487,-9999,12,-9999
18867,38.216927,-85.762497,138,KY,7,Cercis,canadensis,eastern redbud,Plantae,500,Flowers or flower buds,3,2016,59,2457447,6.4377359719427,6.6666666666667,4.7022453265553,3,2016,162,2457550,65.833966241683,1.6666666666667,0.66666666666667
18867,38.216927,-85.762497,138,KY,7,Cercis,canadensis,eastern redbud,Plantae,501,Open flowers,3,2016,86,2457474,9.5043849529222,9.3333333333333,7.3560254969046,2,2016,96,2457484,0,1,0
